reporting_period,maintenance_activity,maintenance_asset_subcategory,source_currency_unit,routine_maintenance_expenditure,non_routine_maintenance_expenditure,source_workbook,source_sheet,source_row,business,landing_page_url,source_page_url,metadata_match_status,maintenance_activity_resolved,activity_resolution_status,activity_anchor_source_row,row_classification,analytic_row_eligible,maintenance_activity_standard_id,maintenance_activity_standard,maintenance_asset_standard_id,maintenance_asset_standard,activity_mapping_status,asset_mapping_status,currency_standard,price_basis,currency_scale_factor,currency_unit_status,routine_maintenance_expenditure_standard,routine_maintenance_expenditure_status,non_routine_maintenance_expenditure_standard,non_routine_maintenance_expenditure_status,total_maintenance_expenditure_standard,total_maintenance_expenditure_status
2022-23,Transmission lines maintenance,Transmission towers,$0's,303350.63676480687,186151.8396739064,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,50,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,303350.63676480687,numeric,186151.8396739064,numeric,489502.47643871326,numeric
2022-23,Transmission lines maintenance,Transmission tower support structures,$0's,431111.2623950912,31542.373881132124,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,51,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,431111.2623950912,numeric,31542.373881132124,numeric,462653.6362762233,numeric
2022-23,Transmission lines maintenance,Conductors,$0's,649550.3322267368,11125.308224171336,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,52,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,649550.3322267368,numeric,11125.308224171336,numeric,660675.6404509081,numeric
2022-23,Transmission lines maintenance,Transmission cables,$0's,2811.911978976268,5973.351785336195,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,53,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2811.911978976268,numeric,5973.351785336195,numeric,8785.263764312462,numeric
2022-23,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,5181950.527072666,8463584.843790919,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,54,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,5181950.527072666,numeric,8463584.843790919,numeric,13645535.370863585,numeric
2022-23,Substations equipment & property maintenance,Substation power transformers,$0's,1032729.1031327124,873400.8477039216,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,55,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1032729.1031327124,numeric,873400.8477039216,numeric,1906129.950836634,numeric
2022-23,Substations equipment & property maintenance,Substation property,$0's,451981.2991740275,891420.6670553482,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,56,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,451981.2991740275,numeric,891420.6670553482,numeric,1343401.9662293757,numeric
2022-23,SCADA & network control maintenance,SCADA & network control maintenance,$0's,620701.7028938896,153568.09177399485,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,57,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,620701.7028938896,numeric,153568.09177399485,numeric,774269.7946678845,numeric
2022-23,Protection systems maintenance,Protection systems maintenance,$0's,651916.9743609835,1040363.146111124,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,58,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,651916.9743609835,numeric,1040363.146111124,numeric,1692280.1204721075,numeric
2022-23,Other maintenance activity ,,$0's,,,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,59,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Other maintenance activity ,submitted,59,empty_template_row,False,,,,,not_applicable,not_applicable,,,,not_applicable,,blank,,blank,,blank
2023-24,Transmission lines maintenance,Transmission towers,$,767347.1720707123,2259402.663702387,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,51,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,767347.1720707123,numeric,2259402.663702387,numeric,3026749.835773099,numeric
2023-24,Transmission lines maintenance,Transmission tower support structures,$,221107.543276072,29938.77775902904,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,52,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,221107.543276072,numeric,29938.77775902904,numeric,251046.32103510105,numeric
2023-24,Transmission lines maintenance,Conductors,$,0.0,114.46207713950636,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,53,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,0.0,numeric,114.46207713950636,numeric,114.46207713950636,numeric
2023-24,Transmission lines maintenance,Transmission cables,$,124433.2806590153,6188.694593488294,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,54,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,54,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,124433.2806590153,numeric,6188.694593488294,numeric,130621.9752525036,numeric
2023-24,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$,2622187.4477434964,3004854.5385221564,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,55,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2622187.4477434964,numeric,3004854.5385221564,numeric,5627041.986265653,numeric
2023-24,Substations equipment & property maintenance,Substation power transformers,$,2060587.3099249564,1138987.2617007678,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,56,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2060587.3099249564,numeric,1138987.2617007678,numeric,3199574.5716257244,numeric
2023-24,Substations equipment & property maintenance,Substation property,$,7873801.517888695,546453.2271714616,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,57,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Substations equipment & property maintenance,submitted,57,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,7873801.517888695,numeric,546453.2271714616,numeric,8420254.745060157,numeric
2023-24,SCADA & network control maintenance,SCADA & network control maintenance,$,972460.0689325116,607190.9563218385,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,58,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,SCADA & network control maintenance,submitted,58,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,972460.0689325116,numeric,607190.9563218385,numeric,1579651.0252543502,numeric
2023-24,Protection systems maintenance,Protection systems maintenance,$,1242040.8695045535,1011388.4081517302,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,59,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Protection systems maintenance,submitted,59,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1242040.8695045535,numeric,1011388.4081517302,numeric,2253429.2776562837,numeric
2023-24,Other maintenance activity ,,$,,,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,60,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Other maintenance activity ,submitted,60,empty_template_row,False,,,,,not_applicable,not_applicable,,,,not_applicable,,blank,,blank,,blank
2013-14,Transmission lines maintenance,Transmission towers,$000's,4549.413082222306,5236.667338758201,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,12,Transgrid,https://www.aer.gov.au/documents/transgrid-transmission-2013-14-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Transmission lines maintenance,submitted,12,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1000.0,standardized_source_unit,4549413.082222306,numeric,5236667.338758201,numeric,9786080.420980508,numeric
2013-14,Transmission lines maintenance,Transmission tower support structures,$000's,0.0,0.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,13,Transgrid,https://www.aer.gov.au/documents/transgrid-transmission-2013-14-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Transmission lines maintenance,submitted,13,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1000.0,standardized_source_unit,0.0,numeric,0.0,numeric,0.0,numeric
2013-14,Transmission lines maintenance,Conductors,$000's,2.6113454210315066,614.8002147956536,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,14,Transgrid,https://www.aer.gov.au/documents/transgrid-transmission-2013-14-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Transmission lines maintenance,submitted,14,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1000.0,standardized_source_unit,2611.3454210315067,numeric,614800.2147956536,numeric,617411.5602166851,numeric
2013-14,Transmission lines maintenance,Transmission cables,$000's,627.0232083342564,36.35763046855267,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,15,Transgrid,https://www.aer.gov.au/documents/transgrid-transmission-2013-14-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Transmission lines maintenance,submitted,15,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1000.0,standardized_source_unit,627023.2083342564,numeric,36357.63046855267,numeric,663380.8388028091,numeric
2013-14,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$000's,3638.4140282975695,5284.76597032921,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,16,Transgrid,https://www.aer.gov.au/documents/transgrid-transmission-2013-14-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Substations equipment & property maintenance,submitted,16,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1000.0,standardized_source_unit,3638414.0282975696,numeric,5284765.97032921,numeric,8923179.99862678,numeric
2013-14,Substations equipment & property maintenance,Substation power transformers,$000's,1855.4837057306408,2125.130162618776,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,17,Transgrid,https://www.aer.gov.au/documents/transgrid-transmission-2013-14-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Substations equipment & property maintenance,submitted,17,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1000.0,standardized_source_unit,1855483.7057306408,numeric,2125130.162618776,numeric,3980613.8683494166,numeric
2013-14,Substations equipment & property maintenance,Substation property,$000's,5196.232112261111,10917.71238076268,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,18,Transgrid,https://www.aer.gov.au/documents/transgrid-transmission-2013-14-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Substations equipment & property maintenance,submitted,18,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1000.0,standardized_source_unit,5196232.112261111,numeric,10917712.38076268,numeric,16113944.49302379,numeric
2013-14,SCADA & network control maintenance,SCADA & network control maintenance,$000's,743.3871182787794,79.72055028272796,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,19,Transgrid,https://www.aer.gov.au/documents/transgrid-transmission-2013-14-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,SCADA & network control maintenance,submitted,19,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1000.0,standardized_source_unit,743387.1182787794,numeric,79720.55028272796,numeric,823107.6685615074,numeric
2013-14,Protection systems maintenance,Protection systems maintenance,$000's,2382.12056033347,1045.8469953498789,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,20,Transgrid,https://www.aer.gov.au/documents/transgrid-transmission-2013-14-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Protection systems maintenance,submitted,20,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1000.0,standardized_source_unit,2382120.5603334703,numeric,1045846.9953498789,numeric,3427967.5556833493,numeric
